"X","word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_our","word_freq_over","word_freq_remove","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_free","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_your","word_freq_font","word_freq_000","word_freq_money","word_freq_hp","word_freq_hpl","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_edu","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..3","char_freq_..4","char_freq_..5","capital_run_length_average","capital_run_length_longest","capital_run_length_total","classes"
-1.73120386195677,-0.349649591002591,-0.167356311562903,-0.57036081275804,-0.0458015066745441,-0.483468389935578,-0.340687563537614,-0.281881592690538,-0.278870591888186,-0.320389909700963,-0.386186024594954,-0.294593266677868,-0.617746260495391,-0.310738819511808,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,0.410894666029413,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,0.376879707185309,-0.310844260894799,0.149576745296889,4.25879975385656,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,1.96498427842776,-0.146257075763264,1.83542801248531,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,-0.343025032726529,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.155784145200423,2.11637289813739,-0.149222075992411,-0.0782989406269088,-0.333527479481882,-0.134684698646763,-0.0848742899421175,-0.273112497775436,-0.423131599085019,-0.81149224869257
-1.73007457046169,-0.349649591002591,-0.167356311562903,0.603623696370366,0.0235150836125138,-0.483468389935578,-0.340687563537614,-0.281881592690538,-0.278870591888186,0.0758487494720782,-0.0306305629416525,-0.294593266677868,-0.489542659445121,-0.310738819511808,-0.159375872997904,-0.198356075267705,-0.159424622106756,-0.310262311427646,-0.371882840326797,-0.401151175012027,-0.183783458253986,-0.269675246264121,-0.117934388585558,-0.295168191355028,-0.230697076934247,-0.19808650944825,-0.310844260894799,0.00541370130197375,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,0.219217701292158,-0.202441590017895,0.996016591473119,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,-0.343025032726529,-0.211410089093097,-0.0786944154651104,-0.107406228182923,0.874277909692508,0.833362254263339,0.894555430188907,-0.247420916196907,-0.00656135477298668,-0.134684698646763,-0.0847231174323475,-0.09311876950359,0.680792554240585,-0.81149224869257
-1.72894527896661,-0.160223036593026,-0.167356311562903,0.225560888345965,-0.0458015066745441,-0.282020280172476,0.0741914519416998,-0.281881592690538,0.0691589989836641,-0.320389909700963,-0.386186024594954,-0.294593266677868,1.01393593468987,0.336066948883941,0.0266822894652964,-0.198356075267705,-0.277735008504231,0.125211001227591,-0.371882840326797,-0.917380316816942,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,1.21486238461933,-0.310844260894799,-0.217098823124961,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.0895400570900038,-0.168036746278746,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,-0.266765936958077,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.0287280327026167,-0.222448588091348,-0.149222075992411,-0.311848335461668,-0.333527479481882,-0.134684698646763,-0.0909211903329212,-0.218331797866613,0.811628009449545,-0.81149224869257
-1.72781598747153,-0.349649591002591,-0.167356311562903,-0.57036081275804,-0.0458015066745441,-0.483468389935578,-0.340687563537614,-0.281881592690538,-0.278870591888186,-0.320389909700963,-0.386186024594954,-0.294593266677868,-0.617746260495391,-0.310738819511808,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,-0.952182281433004,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,1.22709570837749,2.75581394266207,0.585199856498917,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,2.91069638672741,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.155784145200423,-0.601114923956953,-0.149222075992411,-0.311848335461668,-0.333527479481882,-0.134684698646763,-0.11634840647625,-0.359196454775014,-0.498770846627699,-0.81149224869257
-1.72668669597645,-0.349649591002591,-0.167356311562903,-0.57036081275804,-0.0458015066745441,-0.483468389935578,1.06351833500776,-0.281881592690538,-0.278870591888186,-0.320389909700963,-0.386186024594954,-0.294593266677868,-0.104931856294309,1.11223387095884,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,-0.186539059879646,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,-0.3387697326671,-0.310844260894799,0.058691347995747,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,0.216208336242116,0.324413077891639,-0.0786944154651104,-0.107406228182923,-0.155784145200423,0.0671197863941148,-0.149222075992411,-0.311848335461668,-0.333527479481882,-0.134684698646763,-0.112931907755446,-0.304415754866192,-0.402688559208619,-0.81149224869257
-1.72555740448137,-0.349649591002591,-0.167356311562903,0.484235441204766,-0.0458015066745441,-0.483468389935578,1.35074226880113,-0.281881592690538,-0.278870591888186,-0.320389909700963,0.433137430519175,-0.294593266677868,-0.617746260495391,1.40329646673693,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,0.294888117309208,-0.183783458253986,-0.218189424713992,-0.117934388585558,-0.295168191355028,-0.230697076934247,-0.3387697326671,-0.310844260894799,-0.217098823124961,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,1.01692884181086,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.155784145200423,-0.151170218987234,-0.149222075992411,-0.311848335461668,-0.333527479481882,-0.134684698646763,-0.105554689278666,-0.265286683502747,-0.441530334973779,-0.81149224869257
-1.72442811298629,-0.349649591002591,-0.167356311562903,-0.57036081275804,-0.0458015066745441,-0.483468389935578,-0.340687563537614,-0.281881592690538,1.94316448829363,-0.320389909700963,-0.386186024594954,-0.294593266677868,-0.617746260495391,-0.310738819511808,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,-0.952182281433004,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,0.168913203296575,0.180300217018606,-0.217098823124961,0.54533776816957,0.621361444684157,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,0.511683655303739,0.837154642902906,0.737753377719043,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,-0.343025032726529,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.155784145200423,0.102758970946172,-0.149222075992411,-0.311848335461668,-0.333527479481882,-0.134684698646763,-0.102168425059816,-0.288764126320814,-0.282074623937858,-0.81149224869257
-1.72329882149121,-0.349649591002591,-0.167356311562903,0.742909994063567,-0.0458015066745441,-0.483468389935578,-0.340687563537614,-0.281881592690538,-0.278870591888186,-0.320389909700963,-0.386186024594954,-0.294593266677868,-0.617746260495391,-0.310738819511808,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,0.590704816545732,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,-0.3387697326671,-0.310844260894799,-0.217098823124961,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,0.495825020726439,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.155784145200423,0.427966529983692,-0.149222075992411,-0.0460852309945283,-0.333527479481882,-0.134684698646763,-0.108457201466252,-0.257460869230058,-0.472194894788379,-0.81149224869257
-1.72216952999613,-0.349649591002591,-0.167356311562903,-0.57036081275804,-0.0458015066745441,-0.483468389935578,-0.340687563537614,-0.281881592690538,-0.278870591888186,-0.320389909700963,-0.386186024594954,-0.294593266677868,-0.617746260495391,-0.310738819511808,-0.159375872997904,-0.198356075267705,-0.277735008504231,-0.310262311427646,-0.371882840326797,-0.952182281433004,-0.183783458253986,-0.672980848406805,-0.117934388585558,-0.295168191355028,-0.230697076934247,-0.3387697326671,-0.310844260894799,2.02056233801351,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,-0.191386960676291,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,-0.343025032726529,-0.211410089093097,-0.0786944154651104,-0.107406228182923,-0.155784145200423,-0.601114923956953,-0.149222075992411,0.937583402422806,-0.333527479481882,-0.134684698646763,-0.131465657453259,-0.382673897593081,-0.541701230368139,-0.81149224869257
-1.72104023850105,-0.03393866698665,-0.167356311562903,0.822502164173968,-0.0458015066745441,-0.173548221069268,-0.340687563537614,-0.281881592690538,-0.278870591888186,0.400044016068203,0.0775819688658739,0.243631281425439,0.89738720646235,3.24669290666481,-0.159375872997904,-0.198356075267705,0.0449296816707013,0.125211001227591,-0.371882840326797,0.561703179365681,-0.183783458253986,0.356735582595791,-0.117934388585558,-0.295168191355028,0.690829277529592,-0.3387697326671,-0.310844260894799,-0.217098823124961,-0.239466053547784,-0.164769468423656,-0.232505730781563,-0.151937589179458,-0.1435322843287,-0.153528233775737,-0.146257075763264,-0.202441590017895,-0.248402005660217,-0.323315053249795,-0.0604632391119917,-0.198053287432291,1.32130195900772,-0.1285165592361,-0.166275476839839,-0.211112098775304,-0.161785059011592,0.0382704461157293,-0.211410089093097,-0.0786944154651104,0.427792637514925,-0.155784145200423,0.0270257037730507,-0.149222075992411,0.0931240142025448,-0.0893927730325736,-0.134684698646763,0.12858129385325,0.767720800492195,1.76836227566507,1.23189586849964
